user_id,artist_id,first_stream_date,cohort_label
810,2,2024-08-24,Day One
811,1,2023-09-28,Early Fan
812,1,2023-09-26,Early Fan
813,1,2023-09-11,Day One
814,1,2023-09-10,Day One
815,2,2024-12-03,Late Casual
816,2,2024-11-11,Late Casual
817,2,2024-10-17,Viral Adopter
818,1,2023-09-16,Early Fan
819,1,2023-09-14,Early Fan
820,1,2023-11-14,Viral Adopter
821,1,2023-09-27,Early Fan
822,1,2023-11-13,Viral Adopter
823,2,2024-09-29,Viral Adopter
824,1,2023-11-15,Viral Adopter
825,2,2024-09-16,Early Fan
826,1,2023-09-28,Early Fan
827,1,2023-10-22,Viral Adopter
828,1,2023-10-11,Viral Adopter
829,2,2024-10-27,Viral Adopter
830,2,2024-08-31,Early Fan
831,2,2024-10-25,Viral Adopter
832,1,2024-02-07,Late Casual
833,1,2023-11-16,Viral Adopter
834,2,2024-09-10,Early Fan
835,1,2023-10-28,Viral Adopter
836,2,2024-10-12,Viral Adopter
837,1,2023-12-11,Late Casual
838,1,2023-10-24,Viral Adopter
839,1,2023-10-25,Viral Adopter
840,1,2023-11-16,Viral Adopter
841,2,2024-08-24,Day One
842,1,2023-09-23,Early Fan
843,1,2023-09-07,Day One
844,1,2023-09-16,Early Fan
845,1,2023-11-07,Viral Adopter
846,2,2024-09-15,Early Fan
847,2,2024-08-20,Day One
848,2,2024-08-29,Early Fan
849,2,2024-08-22,Day One
850,1,2023-10-24,Viral Adopter
851,2,2024-10-11,Viral Adopter
852,1,2024-02-04,Late Casual
853,1,2023-09-09,Day One
854,2,2024-08-21,Day One
855,1,2023-12-25,Late Casual
856,2,2024-08-26,Day One
857,1,2023-10-16,Viral Adopter
858,2,2024-10-05,Viral Adopter
859,2,2024-09-12,Early Fan
860,2,2024-10-15,Viral Adopter
861,2,2024-09-14,Early Fan
862,2,2025-01-11,Late Casual
863,1,2023-09-27,Early Fan
864,2,2024-09-13,Early Fan
865,1,2023-11-02,Viral Adopter
866,2,2024-08-23,Day One
867,2,2024-09-24,Viral Adopter
868,2,2024-09-28,Viral Adopter
869,1,2023-09-09,Day One
870,1,2023-09-08,Day One
871,2,2024-08-25,Day One
872,1,2023-09-12,Day One
873,1,2023-09-17,Early Fan
874,1,2024-01-17,Late Casual
875,2,2024-08-20,Day One
876,2,2024-08-20,Day One
877,1,2023-10-06,Early Fan
878,1,2023-10-21,Viral Adopter
879,1,2023-10-18,Viral Adopter
880,2,2024-11-18,Late Casual
881,2,2024-09-10,Early Fan
882,1,2023-09-09,Day One
883,1,2023-10-06,Early Fan
884,1,2023-09-18,Early Fan
885,2,2024-09-24,Viral Adopter
886,2,2024-10-01,Viral Adopter
887,1,2023-10-03,Early Fan
888,1,2024-01-16,Late Casual
889,1,2024-01-28,Late Casual
890,2,2024-12-11,Late Casual
891,1,2023-09-30,Early Fan
892,2,2024-08-21,Day One
893,2,2024-08-21,Day One
894,1,2023-09-26,Early Fan
895,1,2023-09-15,Early Fan
896,1,2024-02-25,Late Casual
897,2,2024-09-06,Early Fan
898,2,2024-10-05,Viral Adopter
899,2,2024-10-14,Viral Adopter
900,2,2024-09-08,Early Fan
901,1,2023-10-01,Early Fan
902,2,2024-10-08,Viral Adopter
903,2,2024-10-27,Viral Adopter
904,1,2024-02-27,Late Casual
905,2,2025-02-17,Late Casual
906,2,2024-12-05,Late Casual
907,2,2024-10-01,Viral Adopter
908,2,2024-08-22,Day One
909,2,2024-11-14,Late Casual
910,2,2025-01-28,Late Casual
911,1,2023-10-01,Early Fan
912,1,2023-10-03,Early Fan
913,2,2024-10-21,Viral Adopter
914,1,2024-02-27,Late Casual
915,1,2023-09-08,Day One
916,1,2023-11-16,Viral Adopter
917,1,2023-11-26,Late Casual
918,2,2024-10-04,Viral Adopter
919,2,2024-09-24,Viral Adopter
920,1,2024-02-23,Late Casual
921,1,2023-09-06,Day One
922,1,2023-09-14,Early Fan
923,2,2024-08-28,Early Fan
924,2,2024-08-22,Day One
925,1,2023-09-15,Early Fan
926,2,2024-08-25,Day One
927,2,2024-10-17,Viral Adopter
928,2,2024-09-10,Early Fan
929,2,2024-09-25,Viral Adopter
930,1,2023-10-02,Early Fan
931,2,2024-08-24,Day One
932,1,2023-09-06,Day One
933,2,2024-09-04,Early Fan
934,2,2024-08-25,Day One
935,2,2024-09-11,Early Fan
936,2,2024-10-30,Viral Adopter
937,1,2023-10-04,Early Fan
938,2,2024-09-01,Early Fan
939,2,2024-08-26,Day One
940,2,2024-11-30,Late Casual
941,1,2023-09-06,Day One
942,1,2023-09-28,Early Fan
943,1,2023-10-04,Early Fan
944,2,2024-10-23,Viral Adopter
945,2,2024-09-10,Early Fan
946,1,2023-09-23,Early Fan
947,2,2024-10-04,Viral Adopter
948,2,2024-10-16,Viral Adopter
949,2,2024-08-27,Day One
950,2,2024-09-20,Early Fan
951,2,2024-12-24,Late Casual
952,2,2024-09-10,Early Fan
953,1,2023-09-13,Early Fan
954,2,2024-08-20,Day One
955,2,2024-12-23,Late Casual
956,2,2024-08-27,Day One
957,2,2024-08-27,Day One
958,2,2024-09-17,Early Fan
959,1,2023-09-19,Early Fan
960,1,2024-03-04,Late Casual
961,1,2023-09-07,Day One
962,1,2023-09-19,Early Fan
963,2,2024-09-17,Early Fan
964,2,2024-10-19,Viral Adopter
965,1,2023-09-22,Early Fan
966,1,2023-11-11,Viral Adopter
967,2,2024-08-28,Early Fan
968,1,2023-11-05,Viral Adopter
969,2,2024-09-08,Early Fan
970,2,2024-09-21,Early Fan
971,2,2024-10-30,Viral Adopter
972,1,2023-10-06,Early Fan
973,1,2024-01-13,Late Casual
974,2,2024-09-06,Early Fan
975,2,2024-12-06,Late Casual
976,1,2023-10-01,Early Fan
977,2,2024-08-24,Day One
978,1,2023-09-29,Early Fan
979,2,2024-08-25,Day One
980,1,2023-09-13,Early Fan
981,2,2024-09-20,Early Fan
982,1,2024-01-03,Late Casual
983,1,2023-11-02,Viral Adopter
984,1,2023-09-24,Early Fan
985,1,2023-10-14,Viral Adopter
986,2,2024-08-23,Day One
987,2,2024-12-07,Late Casual
988,1,2023-09-28,Early Fan
989,1,2023-09-06,Day One
990,2,2025-01-26,Late Casual
991,2,2024-09-09,Early Fan
992,2,2024-10-30,Viral Adopter
993,1,2024-02-20,Late Casual
994,1,2023-12-22,Late Casual
995,2,2025-02-01,Late Casual
996,1,2023-09-20,Early Fan
997,2,2024-10-06,Viral Adopter
998,1,2023-09-26,Early Fan
999,2,2024-12-24,Late Casual
1000,1,2023-09-18,Early Fan
1001,2,2024-09-15,Early Fan
1002,1,2023-11-29,Late Casual
1003,2,2025-01-15,Late Casual
1004,1,2023-12-13,Late Casual
1005,2,2024-08-29,Early Fan
1006,2,2024-08-22,Day One
1007,2,2025-01-14,Late Casual
1008,2,2024-09-03,Early Fan
1009,2,2025-02-07,Late Casual
1010,2,2024-10-26,Viral Adopter
1011,1,2023-12-06,Late Casual
1012,2,2024-10-02,Viral Adopter
1013,1,2024-02-09,Late Casual
1014,1,2023-09-06,Day One
1015,1,2023-12-07,Late Casual
1016,1,2023-09-07,Day One
1017,2,2024-08-21,Day One
1018,2,2024-10-13,Viral Adopter
1019,2,2024-10-16,Viral Adopter
1020,2,2024-10-27,Viral Adopter
1021,1,2023-09-28,Early Fan
1022,1,2023-11-13,Viral Adopter
1023,1,2023-12-07,Late Casual
1024,1,2023-11-05,Viral Adopter
1025,1,2023-09-13,Early Fan
1026,1,2023-10-10,Viral Adopter
1027,2,2025-02-17,Late Casual
1028,2,2024-11-26,Late Casual
1029,2,2024-08-22,Day One
1030,2,2024-08-20,Day One
1031,2,2024-08-23,Day One
1032,1,2023-09-21,Early Fan
1033,2,2024-09-09,Early Fan
1034,2,2024-10-14,Viral Adopter
1035,1,2023-11-14,Viral Adopter
1036,1,2023-09-15,Early Fan
1037,2,2024-09-17,Early Fan
1038,1,2023-09-23,Early Fan
1039,2,2024-08-26,Day One
1040,2,2024-12-31,Late Casual
1041,1,2023-09-25,Early Fan
1042,1,2023-10-22,Viral Adopter
1043,1,2023-09-29,Early Fan
1044,1,2023-10-21,Viral Adopter
1045,1,2023-10-23,Viral Adopter
1046,2,2024-09-06,Early Fan
1047,1,2023-10-24,Viral Adopter
1048,2,2024-08-21,Day One
1049,1,2023-09-28,Early Fan
1050,2,2024-10-05,Viral Adopter
1051,1,2023-11-12,Viral Adopter
1052,1,2023-10-29,Viral Adopter
1053,2,2024-08-30,Early Fan
1054,2,2024-08-22,Day One
1055,1,2023-09-11,Day One
1056,2,2024-08-31,Early Fan
1057,1,2023-09-28,Early Fan
1058,1,2023-11-06,Viral Adopter
1059,1,2023-11-09,Viral Adopter
1060,1,2023-12-23,Late Casual
1061,2,2024-09-29,Viral Adopter
1062,1,2023-09-18,Early Fan
1063,1,2023-09-15,Early Fan
1064,2,2024-09-16,Early Fan
1065,2,2024-09-01,Early Fan
1066,1,2023-10-12,Viral Adopter
1067,2,2025-01-05,Late Casual
1068,1,2023-11-02,Viral Adopter
1069,2,2024-08-27,Day One
1070,2,2024-12-10,Late Casual
1071,2,2024-09-13,Early Fan
1072,1,2024-02-20,Late Casual
1073,1,2024-01-21,Late Casual
1074,1,2023-09-21,Early Fan
1075,1,2023-09-07,Day One
1076,1,2024-03-03,Late Casual
1077,2,2024-10-06,Viral Adopter
1078,1,2023-10-05,Early Fan
1079,1,2023-10-29,Viral Adopter
1080,2,2024-10-11,Viral Adopter
1081,1,2023-09-13,Early Fan
1082,2,2024-08-20,Day One
1083,1,2023-09-15,Early Fan
1084,1,2023-09-09,Day One
1085,1,2023-09-07,Day One
1086,1,2023-09-10,Day One
1087,2,2024-08-24,Day One
1088,1,2023-10-04,Early Fan
1089,2,2024-11-11,Late Casual
1090,1,2023-10-28,Viral Adopter
1091,1,2023-10-03,Early Fan
1092,2,2024-10-02,Viral Adopter
1093,1,2023-09-10,Day One
1094,2,2024-12-21,Late Casual
1095,2,2024-09-30,Viral Adopter
1096,2,2024-09-03,Early Fan
1097,2,2024-11-04,Late Casual
1098,1,2023-11-11,Viral Adopter
1099,1,2023-09-24,Early Fan
1100,1,2024-03-01,Late Casual
1101,2,2025-02-11,Late Casual
1102,2,2025-01-30,Late Casual
1103,1,2023-09-09,Day One
1104,2,2025-02-01,Late Casual
1105,1,2023-10-23,Viral Adopter
1106,2,2024-10-04,Viral Adopter
1107,1,2023-09-19,Early Fan
1108,2,2024-08-24,Day One
1109,2,2024-08-25,Day One
1110,1,2023-09-22,Early Fan
1111,1,2023-09-17,Early Fan
1112,1,2023-09-11,Day One
1113,1,2023-12-16,Late Casual
1114,1,2023-11-12,Viral Adopter
1115,2,2024-10-03,Viral Adopter
1116,2,2024-10-24,Viral Adopter
1117,2,2024-09-22,Viral Adopter
1118,1,2023-09-10,Day One
1119,2,2024-10-14,Viral Adopter
1120,2,2024-10-16,Viral Adopter
1121,1,2023-09-18,Early Fan
1122,2,2024-09-12,Early Fan
1123,2,2024-09-09,Early Fan
1124,1,2023-11-11,Viral Adopter
1125,1,2023-09-12,Day One
1126,1,2023-10-16,Viral Adopter
1127,1,2023-09-24,Early Fan
1128,2,2024-10-28,Viral Adopter
1129,2,2024-12-05,Late Casual
1130,2,2024-12-27,Late Casual
1131,1,2023-10-11,Viral Adopter
1132,1,2023-09-09,Day One
1133,2,2024-10-16,Viral Adopter
1134,2,2024-10-19,Viral Adopter
1135,1,2023-10-23,Viral Adopter
1136,2,2025-01-23,Late Casual
1137,2,2024-09-03,Early Fan
1138,1,2023-11-13,Viral Adopter
1139,1,2023-09-29,Early Fan
1140,2,2024-09-07,Early Fan
1141,1,2023-10-24,Viral Adopter
1142,1,2023-10-04,Early Fan
1143,1,2023-11-03,Viral Adopter
1144,1,2023-10-28,Viral Adopter
1145,2,2024-10-25,Viral Adopter
1146,2,2024-12-28,Late Casual
1147,1,2023-11-16,Viral Adopter
1148,2,2025-01-23,Late Casual
1149,2,2024-10-23,Viral Adopter
1150,2,2024-10-29,Viral Adopter
1151,1,2023-10-04,Early Fan
1152,1,2023-10-22,Viral Adopter
1153,2,2024-10-27,Viral Adopter
1154,2,2024-10-19,Viral Adopter
1155,1,2023-10-09,Viral Adopter
1156,1,2024-01-19,Late Casual
1157,1,2023-09-13,Early Fan
1158,2,2024-10-28,Viral Adopter
1159,2,2024-10-13,Viral Adopter
1160,1,2023-09-22,Early Fan
1161,1,2024-02-04,Late Casual
1162,2,2024-10-05,Viral Adopter
1163,2,2024-09-15,Early Fan
1164,1,2023-09-15,Early Fan
1165,2,2024-10-18,Viral Adopter
1166,2,2024-08-22,Day One
1167,1,2023-09-19,Early Fan
1168,2,2024-09-04,Early Fan
1169,1,2023-12-29,Late Casual
1170,2,2024-10-25,Viral Adopter
1171,2,2024-09-01,Early Fan
1172,2,2025-02-11,Late Casual
1173,2,2024-11-24,Late Casual
1174,1,2023-11-02,Viral Adopter
1175,2,2024-08-22,Day One
1176,2,2024-10-13,Viral Adopter
1177,1,2023-09-21,Early Fan
1178,2,2024-09-25,Viral Adopter
1179,2,2024-08-25,Day One
1180,1,2023-10-27,Viral Adopter
1181,2,2024-09-01,Early Fan
1182,2,2024-09-24,Viral Adopter
1183,1,2023-09-09,Day One
1184,2,2024-10-27,Viral Adopter
1185,1,2023-10-11,Viral Adopter
1186,1,2023-09-10,Day One
1187,1,2023-10-19,Viral Adopter
1188,2,2024-08-21,Day One
1189,2,2024-09-22,Viral Adopter
1190,1,2023-10-06,Early Fan
1191,1,2023-10-26,Viral Adopter
1192,2,2024-08-31,Early Fan
1193,1,2023-09-16,Early Fan
1194,2,2024-08-23,Day One
1195,2,2024-12-26,Late Casual
1196,2,2024-10-27,Viral Adopter
1197,2,2025-01-06,Late Casual
1198,1,2024-02-16,Late Casual
1199,2,2024-12-24,Late Casual
1200,2,2024-10-20,Viral Adopter
1201,2,2024-08-21,Day One
1202,1,2024-01-29,Late Casual
1203,2,2024-08-26,Day One
1204,1,2023-10-19,Viral Adopter
1205,1,2024-02-01,Late Casual
1206,1,2023-09-17,Early Fan
1207,2,2024-08-25,Day One
1208,2,2024-09-19,Early Fan
1209,2,2024-12-03,Late Casual
1210,2,2025-01-05,Late Casual
1211,1,2023-11-06,Viral Adopter
1212,2,2024-12-05,Late Casual
1213,1,2023-09-10,Day One
1214,2,2024-09-16,Early Fan
1215,2,2024-09-15,Early Fan
1216,2,2024-08-21,Day One
1217,2,2024-09-10,Early Fan
1218,1,2023-09-10,Day One
1219,1,2023-10-31,Viral Adopter
1220,2,2024-08-20,Day One
1221,1,2023-09-14,Early Fan
1222,1,2024-03-05,Late Casual
1223,1,2023-10-01,Early Fan
1224,2,2024-08-23,Day One
1225,1,2023-09-17,Early Fan
1226,1,2024-01-07,Late Casual
1227,2,2024-09-27,Viral Adopter
1228,2,2024-10-26,Viral Adopter
1229,1,2023-09-12,Day One
1230,1,2023-09-28,Early Fan
1231,1,2023-09-14,Early Fan
1232,1,2023-09-21,Early Fan
1233,1,2023-10-30,Viral Adopter
1234,2,2025-01-27,Late Casual
1235,2,2024-08-25,Day One
1236,2,2024-10-05,Viral Adopter
1237,1,2023-09-09,Day One
1238,2,2024-09-08,Early Fan
1239,1,2023-10-03,Early Fan
1240,2,2024-12-09,Late Casual
1241,2,2024-08-23,Day One
1242,1,2023-11-09,Viral Adopter
1243,2,2024-08-25,Day One
1244,1,2023-10-03,Early Fan
1245,2,2024-09-19,Early Fan
1246,1,2023-09-05,Day One
1247,1,2023-12-09,Late Casual
1248,2,2024-09-24,Viral Adopter
1249,1,2023-10-05,Early Fan
1250,2,2024-10-05,Viral Adopter
1251,1,2023-09-21,Early Fan
1252,2,2024-10-18,Viral Adopter
1253,2,2024-10-07,Viral Adopter
1254,2,2024-08-20,Day One
1255,1,2023-12-14,Late Casual
1256,1,2023-09-12,Day One
1257,1,2023-09-05,Day One
1258,1,2023-11-07,Viral Adopter
1259,2,2024-08-26,Day One
1260,2,2024-08-22,Day One
1261,2,2024-09-10,Early Fan
1262,2,2025-02-14,Late Casual
1263,2,2024-08-21,Day One
1264,2,2024-09-08,Early Fan
1265,1,2023-10-04,Early Fan
1266,2,2024-09-20,Early Fan
1267,2,2024-10-11,Viral Adopter
1268,2,2024-09-05,Early Fan
1269,1,2023-10-15,Viral Adopter
1270,1,2023-10-20,Viral Adopter
1271,1,2023-09-21,Early Fan
1272,2,2024-08-28,Early Fan
1273,2,2024-09-22,Viral Adopter
1274,1,2023-11-10,Viral Adopter
1275,2,2024-12-01,Late Casual
1276,1,2023-11-20,Late Casual
1277,1,2023-10-22,Viral Adopter
1278,1,2024-01-16,Late Casual
1279,2,2024-10-06,Viral Adopter
1280,2,2024-08-27,Day One
1281,1,2023-11-15,Viral Adopter
1282,2,2024-09-16,Early Fan
1283,1,2023-09-16,Early Fan
1284,2,2024-09-18,Early Fan
1285,2,2024-09-10,Early Fan
1286,2,2024-09-17,Early Fan
1287,1,2023-10-07,Early Fan
1288,2,2024-09-17,Early Fan
1289,2,2024-08-25,Day One
1290,1,2023-10-15,Viral Adopter
1291,2,2024-09-10,Early Fan
1292,1,2024-01-29,Late Casual
1293,2,2025-02-14,Late Casual
1294,1,2023-11-10,Viral Adopter
1295,2,2024-09-14,Early Fan
1296,2,2024-10-04,Viral Adopter
1297,1,2023-09-12,Day One
1298,1,2023-11-05,Viral Adopter
1299,1,2023-10-03,Early Fan
1300,1,2023-11-08,Viral Adopter
1301,1,2023-10-25,Viral Adopter
1302,2,2024-10-20,Viral Adopter
1303,1,2023-10-25,Viral Adopter
1304,1,2023-09-16,Early Fan
1305,2,2024-10-14,Viral Adopter
1306,1,2023-09-29,Early Fan
1307,2,2024-09-01,Early Fan
1308,2,2024-09-15,Early Fan
1309,2,2024-08-30,Early Fan
1310,2,2024-09-20,Early Fan
1311,2,2024-10-20,Viral Adopter
1312,1,2023-11-12,Viral Adopter
1313,1,2023-09-07,Day One
1314,1,2023-09-08,Day One
1315,2,2024-10-13,Viral Adopter
1316,1,2024-01-29,Late Casual
1317,2,2024-08-20,Day One
1318,2,2024-10-15,Viral Adopter
1319,2,2025-01-09,Late Casual
1320,2,2024-08-27,Day One
1321,1,2023-10-05,Early Fan
1322,2,2024-11-29,Late Casual
1323,2,2024-08-26,Day One
1324,1,2023-10-29,Viral Adopter
1325,1,2023-10-10,Viral Adopter
1326,2,2024-08-24,Day One
1327,2,2024-08-26,Day One
1328,2,2024-10-27,Viral Adopter
1329,2,2024-09-27,Viral Adopter
1330,2,2024-08-20,Day One
1331,2,2024-09-23,Viral Adopter
1332,1,2023-10-29,Viral Adopter
1333,1,2023-09-22,Early Fan
1334,1,2023-10-13,Viral Adopter
1335,2,2024-08-27,Day One
1336,2,2024-09-20,Early Fan
1337,2,2024-10-07,Viral Adopter
1338,1,2023-09-29,Early Fan
1339,2,2024-09-21,Early Fan
1340,2,2024-10-27,Viral Adopter
1341,2,2024-10-25,Viral Adopter
1342,2,2024-09-28,Viral Adopter
1343,1,2024-02-29,Late Casual
1344,2,2024-12-25,Late Casual
1345,1,2023-10-29,Viral Adopter
1346,1,2023-09-27,Early Fan
1347,1,2023-10-28,Viral Adopter
1348,2,2024-08-20,Day One
1349,2,2024-10-12,Viral Adopter
1350,2,2024-10-18,Viral Adopter
1351,2,2025-02-17,Late Casual
1352,2,2024-12-26,Late Casual
1353,2,2024-10-28,Viral Adopter
1354,1,2023-10-03,Early Fan
1355,1,2023-10-29,Viral Adopter
1356,1,2023-09-26,Early Fan
1357,1,2023-12-27,Late Casual
1358,1,2023-11-04,Viral Adopter
1359,1,2023-11-02,Viral Adopter
1360,1,2023-09-07,Day One
1361,2,2024-09-21,Early Fan
1362,1,2023-10-11,Viral Adopter
1363,1,2023-09-08,Day One
1364,1,2023-09-15,Early Fan
1365,2,2024-08-26,Day One
1366,1,2023-12-24,Late Casual
1367,1,2023-10-29,Viral Adopter
1368,2,2024-10-24,Viral Adopter
1369,1,2023-09-16,Early Fan
1370,1,2023-09-14,Early Fan
1371,1,2023-09-10,Day One
1372,1,2023-10-09,Viral Adopter
1373,1,2023-11-21,Late Casual
1374,1,2023-09-11,Day One
1375,2,2024-08-25,Day One
1376,2,2024-09-16,Early Fan
1377,2,2024-10-22,Viral Adopter
1378,1,2023-12-31,Late Casual
1379,2,2024-10-13,Viral Adopter
1380,1,2023-11-16,Viral Adopter
1381,1,2023-09-06,Day One
1382,2,2024-10-18,Viral Adopter
1383,1,2023-09-11,Day One
1384,1,2023-10-02,Early Fan
1385,2,2024-09-09,Early Fan
1386,2,2024-09-02,Early Fan
1387,1,2023-10-07,Early Fan
1388,2,2024-10-16,Viral Adopter
1389,2,2024-08-23,Day One
1390,1,2024-01-26,Late Casual
1391,1,2023-11-27,Late Casual
1392,1,2023-10-04,Early Fan
1393,1,2023-09-08,Day One
1394,1,2023-10-17,Viral Adopter
1395,2,2025-01-11,Late Casual
1396,2,2024-09-19,Early Fan
1397,2,2025-01-15,Late Casual
1398,1,2023-11-01,Viral Adopter
1399,2,2025-02-01,Late Casual
1400,2,2024-11-06,Late Casual
1401,2,2024-09-02,Early Fan
1402,1,2023-09-25,Early Fan
1403,2,2024-08-20,Day One
1404,1,2023-09-08,Day One
1405,1,2023-10-15,Viral Adopter
1406,1,2024-01-27,Late Casual
1407,2,2025-01-31,Late Casual
1408,2,2024-09-18,Early Fan
1409,1,2023-09-15,Early Fan
1410,1,2023-10-25,Viral Adopter
1411,1,2023-09-22,Early Fan
1412,1,2023-09-16,Early Fan
1413,1,2024-02-09,Late Casual
1414,1,2024-01-16,Late Casual
1415,2,2024-11-29,Late Casual
1416,1,2023-09-14,Early Fan
1417,1,2023-10-18,Viral Adopter
1418,1,2023-10-21,Viral Adopter
1419,2,2024-09-09,Early Fan
1420,2,2024-12-14,Late Casual
1421,2,2024-08-20,Day One
1422,1,2023-11-11,Viral Adopter
1423,2,2024-10-08,Viral Adopter
1424,1,2023-09-16,Early Fan
1425,2,2024-10-18,Viral Adopter
1426,2,2024-09-16,Early Fan
1427,2,2024-09-28,Viral Adopter
1428,2,2024-10-31,Viral Adopter
1429,2,2024-10-15,Viral Adopter
1430,1,2023-12-11,Late Casual
1431,2,2024-08-23,Day One
1432,1,2023-09-29,Early Fan
1433,2,2025-01-15,Late Casual
1434,1,2023-10-30,Viral Adopter
1435,1,2024-02-09,Late Casual
1436,1,2023-09-21,Early Fan
1437,1,2023-10-12,Viral Adopter
1438,1,2023-12-31,Late Casual
1439,2,2025-01-21,Late Casual
1440,1,2023-12-23,Late Casual
1441,1,2023-09-28,Early Fan
1442,2,2024-09-05,Early Fan
1443,1,2023-09-05,Day One
1444,2,2024-08-26,Day One
1445,2,2024-09-15,Early Fan
1446,2,2024-12-31,Late Casual
1447,2,2024-10-01,Viral Adopter
1448,1,2024-01-23,Late Casual
1449,2,2025-01-23,Late Casual
1450,1,2023-09-08,Day One
1451,1,2023-09-12,Day One
1452,2,2024-09-14,Early Fan
1453,1,2023-10-10,Viral Adopter
1454,2,2024-08-22,Day One
1455,2,2024-10-19,Viral Adopter
1456,2,2024-08-24,Day One
1457,2,2024-08-26,Day One
1458,1,2023-09-25,Early Fan
1459,1,2023-11-05,Viral Adopter
1460,2,2025-01-11,Late Casual
1461,1,2024-02-12,Late Casual
1462,2,2024-11-09,Late Casual
1463,2,2024-08-21,Day One
1464,2,2024-10-17,Viral Adopter
1465,1,2023-09-20,Early Fan
1466,1,2023-09-08,Day One
1467,1,2023-10-27,Viral Adopter
1468,1,2023-09-27,Early Fan
1469,2,2024-09-16,Early Fan
1470,1,2023-09-05,Day One
1471,1,2023-12-14,Late Casual
1472,1,2023-10-27,Viral Adopter
1473,2,2024-08-29,Early Fan
1474,2,2025-02-18,Late Casual
1475,1,2024-01-24,Late Casual
1476,1,2023-12-20,Late Casual
1477,1,2023-10-30,Viral Adopter
1478,1,2023-09-14,Early Fan
1479,2,2024-09-05,Early Fan
1480,2,2024-09-12,Early Fan
1481,1,2024-01-16,Late Casual
1482,1,2023-10-08,Viral Adopter
1483,2,2024-09-12,Early Fan
1484,1,2023-10-23,Viral Adopter
1485,2,2024-10-27,Viral Adopter
1486,1,2024-01-18,Late Casual
1487,1,2023-09-07,Day One
1488,1,2023-10-26,Viral Adopter
1489,2,2024-09-21,Early Fan
1490,2,2024-08-22,Day One
1491,1,2023-11-15,Viral Adopter
1492,1,2023-09-14,Early Fan
1493,1,2023-11-06,Viral Adopter
1494,1,2023-09-05,Day One
1495,1,2024-02-03,Late Casual
1496,1,2023-11-26,Late Casual
1497,2,2024-08-30,Early Fan
1498,1,2023-10-23,Viral Adopter
1499,1,2023-09-10,Day One
1500,2,2024-10-06,Viral Adopter
1501,1,2023-09-05,Day One
1502,2,2024-08-30,Early Fan
1503,1,2024-01-05,Late Casual
1504,2,2024-08-25,Day One
1505,2,2024-10-18,Viral Adopter
1506,2,2024-08-26,Day One
1507,2,2024-10-06,Viral Adopter
1508,1,2023-09-13,Early Fan
1509,2,2024-09-20,Early Fan
1510,1,2023-10-05,Early Fan
1511,1,2023-10-06,Early Fan
1512,1,2023-12-05,Late Casual
1513,2,2025-01-26,Late Casual
1514,1,2023-12-14,Late Casual
1515,2,2024-08-26,Day One
1516,2,2024-09-10,Early Fan
1517,2,2024-09-25,Viral Adopter
1518,2,2025-02-15,Late Casual
1519,1,2023-11-01,Viral Adopter
1520,1,2023-09-27,Early Fan
1521,1,2024-01-24,Late Casual
1522,1,2023-09-12,Day One
1523,1,2024-02-25,Late Casual
1524,1,2024-01-05,Late Casual
1525,1,2024-01-21,Late Casual
1526,2,2024-08-21,Day One
1527,2,2024-10-12,Viral Adopter
1528,1,2023-10-19,Viral Adopter
1529,2,2024-08-23,Day One
1530,1,2023-10-19,Viral Adopter
1531,1,2023-10-16,Viral Adopter
1532,2,2024-09-01,Early Fan
1533,1,2023-09-30,Early Fan
1534,1,2023-09-11,Day One
1535,2,2025-01-04,Late Casual
1536,2,2024-11-29,Late Casual
1537,2,2024-10-31,Viral Adopter
1538,2,2024-08-22,Day One
1539,2,2024-10-11,Viral Adopter
1540,1,2023-09-08,Day One
1541,1,2023-11-07,Viral Adopter
1542,1,2023-10-29,Viral Adopter
1543,1,2024-02-29,Late Casual
1544,2,2024-09-21,Early Fan
1545,1,2023-09-05,Day One
1546,2,2025-02-12,Late Casual
1547,2,2024-11-12,Late Casual
1548,2,2024-09-02,Early Fan
1549,2,2024-08-22,Day One
1550,2,2024-09-02,Early Fan
1551,1,2023-11-07,Viral Adopter
1552,2,2024-12-06,Late Casual
1553,1,2023-10-27,Viral Adopter
1554,2,2024-08-26,Day One
1555,1,2023-10-09,Viral Adopter
1556,2,2024-08-27,Day One
1557,2,2024-08-25,Day One
1558,1,2023-09-28,Early Fan
1559,1,2023-09-06,Day One
1560,2,2025-02-15,Late Casual
1561,1,2023-09-26,Early Fan
1562,2,2024-10-16,Viral Adopter
1563,2,2024-10-11,Viral Adopter
1564,1,2024-01-22,Late Casual
1565,1,2023-12-30,Late Casual
1566,1,2024-02-28,Late Casual
1567,2,2024-09-13,Early Fan
1568,1,2023-09-05,Day One
1569,2,2024-10-28,Viral Adopter
1570,1,2023-10-06,Early Fan
1571,2,2024-09-06,Early Fan
1572,2,2024-08-24,Day One
1573,2,2024-09-16,Early Fan
1574,1,2023-11-13,Viral Adopter
